"","Sample_ID","taxon","taxonomic_level","assigned_taxon_class","reads","PCR_replicate","vial_id","collection_year","ReadsPerSample","read_prop","mid_latitude","mid_longitude","lme","Diatom_Indicator_percWT","Total_FA_Conc_WWT","gear_temperature"
"1455","e02829-2-18S","Ascomycota","phylum","Fungi",0,2,"162-199",2022,12082.158272,0,58.66451,-170.43344,"EBS",0.880341632,105.9493271,-0.1
"1456","e02829-2-18S","Ascomycota/Basidiomycota","phylum","Fungi",0,2,"162-199",2022,12082.158272,0,58.66451,-170.43344,"EBS",0.880341632,105.9493271,-0.1
"1457","e02829-2-18S","Auranticordis quadriverberis","species","Imbricatea",0,2,"162-199",2022,12082.158272,0,58.66451,-170.43344,"EBS",0.880341632,105.9493271,-0.1
"1458","e02829-2-18S","Basidiomycota","phylum","Fungi",233,2,"162-199",2022,12082.158272,0.0192846339829838,58.66451,-170.43344,"EBS",0.880341632,105.9493271,-0.1
"1459","e02829-2-18S","Cercozoa","phylum","Imbricatea",0,2,"162-199",2022,12082.158272,0,58.66451,-170.43344,"EBS",0.880341632,105.9493271,-0.1
"1460","e02829-2-18S","Chaetoceros","genus","Bacillariophyceae",8391.158272,2,"162-199",2022,12082.158272,0.694508223042089,58.66451,-170.43344,"EBS",0.880341632,105.9493271,-0.1
"1461","e02829-2-18S","Coscinodiscophyceae","class","Coscinodiscophyceae",0,2,"162-199",2022,12082.158272,0,58.66451,-170.43344,"EBS",0.880341632,105.9493271,-0.1
"1462","e02829-2-18S","Curvibasidium","genus","Fungi",0,2,"162-199",2022,12082.158272,0,58.66451,-170.43344,"EBS",0.880341632,105.9493271,-0.1
"1463","e02829-2-18S","Cyclotrichium cyclokaryon","species","Litostomatea",0,2,"162-199",2022,12082.158272,0,58.66451,-170.43344,"EBS",0.880341632,105.9493271,-0.1
"1464","e02829-2-18S","Cyranomonas australis","species","Imbricatea",0,2,"162-199",2022,12082.158272,0,58.66451,-170.43344,"EBS",0.880341632,105.9493271,-0.1
"1465","e02829-2-18S","Dichomitus squalens","species","Fungi",80,2,"162-199",2022,12082.158272,0.00662133355638929,58.66451,-170.43344,"EBS",0.880341632,105.9493271,-0.1
"1466","e02829-2-18S","Ebria tripartita","species","Ebriophyceae",600,2,"162-199",2022,12082.158272,0.0496600016729196,58.66451,-170.43344,"EBS",0.880341632,105.9493271,-0.1
"1467","e02829-2-18S","Esquamula lacrimiformis","species","Imbricatea",0,2,"162-199",2022,12082.158272,0,58.66451,-170.43344,"EBS",0.880341632,105.9493271,-0.1
"1468","e02829-2-18S","Gastropoda","class","Gastropoda",0,2,"162-199",2022,12082.158272,0,58.66451,-170.43344,"EBS",0.880341632,105.9493271,-0.1
"1469","e02829-2-18S","Mamiellaceae","family","Mamiellophyceae",0,2,"162-199",2022,12082.158272,0,58.66451,-170.43344,"EBS",0.880341632,105.9493271,-0.1
"1470","e02829-2-18S","Mammalia","class","Mammalia",0,2,"162-199",2022,12082.158272,0,58.66451,-170.43344,"EBS",0.880341632,105.9493271,-0.1
"1471","e02829-2-18S","Mataza hastifera","species","Thecofilosea",571,2,"162-199",2022,12082.158272,0.0472597682587285,58.66451,-170.43344,"EBS",0.880341632,105.9493271,-0.1
"1472","e02829-2-18S","Pleurocybella porrigens","species","Fungi",0,2,"162-199",2022,12082.158272,0,58.66451,-170.43344,"EBS",0.880341632,105.9493271,-0.1
"1473","e02829-2-18S","Polychaeta","class","Polychaeta",0,2,"162-199",2022,12082.158272,0,58.66451,-170.43344,"EBS",0.880341632,105.9493271,-0.1
"1474","e02829-2-18S","Schizoporaceae","family","Fungi",0,2,"162-199",2022,12082.158272,0,58.66451,-170.43344,"EBS",0.880341632,105.9493271,-0.1
"1475","e02829-2-18S","Strombidium biarmatum","species","Spirotrichea",68,2,"162-199",2022,12082.158272,0.00562813352293089,58.66451,-170.43344,"EBS",0.880341632,105.9493271,-0.1
"1476","e02829-2-18S","Thaumatomonadida","order","Imbricatea",440,2,"162-199",2022,12082.158272,0.0364173345601411,58.66451,-170.43344,"EBS",0.880341632,105.9493271,-0.1
"1477","e02829-2-18S","Tintinnidium cf. primitivum","species","Spirotrichea",0,2,"162-199",2022,12082.158272,0,58.66451,-170.43344,"EBS",0.880341632,105.9493271,-0.1
"1478","e02829-2-18S","Tremellales","order","Fungi",0,2,"162-199",2022,12082.158272,0,58.66451,-170.43344,"EBS",0.880341632,105.9493271,-0.1
"1479","e02829-2-18S","Triparmaceae","family","Bolidophyceae",0,2,"162-199",2022,12082.158272,0,58.66451,-170.43344,"EBS",0.880341632,105.9493271,-0.1
"1480","e02830-1-18S","Actinopteri","class","Actinopteri",0,1,"162-185",2022,477.76690652,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1481","e02830-1-18S","Agaricales","order","Fungi",0,1,"162-185",2022,477.76690652,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1482","e02830-1-18S","Agaricomycetes","class","Fungi",0,1,"162-185",2022,477.76690652,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1483","e02830-1-18S","Amylocorticium cebennense","species","Fungi",0,1,"162-185",2022,477.76690652,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1484","e02830-1-18S","Ascomycota","phylum","Fungi",0,1,"162-185",2022,477.76690652,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1485","e02830-1-18S","Ascomycota/Basidiomycota","phylum","Fungi",0,1,"162-185",2022,477.76690652,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1486","e02830-1-18S","Auranticordis quadriverberis","species","Imbricatea",0,1,"162-185",2022,477.76690652,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1487","e02830-1-18S","Basidiomycota","phylum","Fungi",0,1,"162-185",2022,477.76690652,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1488","e02830-1-18S","Cercozoa","phylum","Imbricatea",18,1,"162-185",2022,477.76690652,0.0376752758601678,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1489","e02830-1-18S","Chaetoceros","genus","Bacillariophyceae",64.76690652,1,"162-185",2022,477.76690652,0.135561726097261,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1490","e02830-1-18S","Coscinodiscophyceae","class","Coscinodiscophyceae",0,1,"162-185",2022,477.76690652,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1491","e02830-1-18S","Curvibasidium","genus","Fungi",0,1,"162-185",2022,477.76690652,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1492","e02830-1-18S","Cyclotrichium cyclokaryon","species","Litostomatea",0,1,"162-185",2022,477.76690652,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1493","e02830-1-18S","Cyranomonas australis","species","Imbricatea",0,1,"162-185",2022,477.76690652,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1494","e02830-1-18S","Dichomitus squalens","species","Fungi",0,1,"162-185",2022,477.76690652,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1495","e02830-1-18S","Ebria tripartita","species","Ebriophyceae",0,1,"162-185",2022,477.76690652,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1496","e02830-1-18S","Esquamula lacrimiformis","species","Imbricatea",0,1,"162-185",2022,477.76690652,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1497","e02830-1-18S","Gastropoda","class","Gastropoda",0,1,"162-185",2022,477.76690652,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1498","e02830-1-18S","Mamiellaceae","family","Mamiellophyceae",0,1,"162-185",2022,477.76690652,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1499","e02830-1-18S","Mammalia","class","Mammalia",0,1,"162-185",2022,477.76690652,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1500","e02830-1-18S","Mataza hastifera","species","Thecofilosea",0,1,"162-185",2022,477.76690652,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1501","e02830-1-18S","Pleurocybella porrigens","species","Fungi",0,1,"162-185",2022,477.76690652,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1502","e02830-1-18S","Polychaeta","class","Polychaeta",0,1,"162-185",2022,477.76690652,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1503","e02830-1-18S","Schizoporaceae","family","Fungi",0,1,"162-185",2022,477.76690652,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1504","e02830-1-18S","Strombidium biarmatum","species","Spirotrichea",316,1,"162-185",2022,477.76690652,0.661410398434057,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1505","e02830-1-18S","Thaumatomonadida","order","Imbricatea",79,1,"162-185",2022,477.76690652,0.165352599608514,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1506","e02830-1-18S","Tintinnidium cf. primitivum","species","Spirotrichea",0,1,"162-185",2022,477.76690652,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1507","e02830-1-18S","Tremellales","order","Fungi",0,1,"162-185",2022,477.76690652,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1508","e02830-1-18S","Triparmaceae","family","Bolidophyceae",0,1,"162-185",2022,477.76690652,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1509","e02831-1-18S","Actinopteri","class","Actinopteri",203,1,"162-185",2022,28125.24384,0.00721771520114935,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1510","e02831-1-18S","Agaricales","order","Fungi",0,1,"162-185",2022,28125.24384,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1511","e02831-1-18S","Agaricomycetes","class","Fungi",2060,1,"162-185",2022,28125.24384,0.0732438094303825,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1512","e02831-1-18S","Amylocorticium cebennense","species","Fungi",0,1,"162-185",2022,28125.24384,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1513","e02831-1-18S","Ascomycota","phylum","Fungi",635,1,"162-185",2022,28125.24384,0.0225775820331519,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1514","e02831-1-18S","Ascomycota/Basidiomycota","phylum","Fungi",0,1,"162-185",2022,28125.24384,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1515","e02831-1-18S","Auranticordis quadriverberis","species","Imbricatea",0,1,"162-185",2022,28125.24384,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1516","e02831-1-18S","Basidiomycota","phylum","Fungi",94,1,"162-185",2022,28125.24384,0.00334219324585241,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1517","e02831-1-18S","Cercozoa","phylum","Imbricatea",0,1,"162-185",2022,28125.24384,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1518","e02831-1-18S","Chaetoceros","genus","Bacillariophyceae",19368.24384,1,"162-185",2022,28125.24384,0.688642699426282,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1519","e02831-1-18S","Coscinodiscophyceae","class","Coscinodiscophyceae",0,1,"162-185",2022,28125.24384,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1520","e02831-1-18S","Curvibasidium","genus","Fungi",0,1,"162-185",2022,28125.24384,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1521","e02831-1-18S","Cyclotrichium cyclokaryon","species","Litostomatea",0,1,"162-185",2022,28125.24384,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1522","e02831-1-18S","Cyranomonas australis","species","Imbricatea",0,1,"162-185",2022,28125.24384,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1523","e02831-1-18S","Dichomitus squalens","species","Fungi",0,1,"162-185",2022,28125.24384,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1524","e02831-1-18S","Ebria tripartita","species","Ebriophyceae",420,1,"162-185",2022,28125.24384,0.0149332038644469,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1525","e02831-1-18S","Esquamula lacrimiformis","species","Imbricatea",0,1,"162-185",2022,28125.24384,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1526","e02831-1-18S","Gastropoda","class","Gastropoda",0,1,"162-185",2022,28125.24384,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1527","e02831-1-18S","Mamiellaceae","family","Mamiellophyceae",0,1,"162-185",2022,28125.24384,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1528","e02831-1-18S","Mammalia","class","Mammalia",1634,1,"162-185",2022,28125.24384,0.0580972740821578,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1529","e02831-1-18S","Mataza hastifera","species","Thecofilosea",139,1,"162-185",2022,28125.24384,0.00494217937418601,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1530","e02831-1-18S","Pleurocybella porrigens","species","Fungi",0,1,"162-185",2022,28125.24384,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1531","e02831-1-18S","Polychaeta","class","Polychaeta",0,1,"162-185",2022,28125.24384,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1532","e02831-1-18S","Schizoporaceae","family","Fungi",0,1,"162-185",2022,28125.24384,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1533","e02831-1-18S","Strombidium biarmatum","species","Spirotrichea",2602,1,"162-185",2022,28125.24384,0.0925147534649783,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1534","e02831-1-18S","Thaumatomonadida","order","Imbricatea",970,1,"162-185",2022,28125.24384,0.0344885898774131,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1535","e02831-1-18S","Tintinnidium cf. primitivum","species","Spirotrichea",0,1,"162-185",2022,28125.24384,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1536","e02831-1-18S","Tremellales","order","Fungi",0,1,"162-185",2022,28125.24384,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1537","e02831-1-18S","Triparmaceae","family","Bolidophyceae",0,1,"162-185",2022,28125.24384,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1538","e02831-2-18S","Actinopteri","class","Actinopteri",6,2,"162-185",2022,3094.866453,0.00193869431560897,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1539","e02831-2-18S","Agaricales","order","Fungi",0,2,"162-185",2022,3094.866453,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1540","e02831-2-18S","Agaricomycetes","class","Fungi",164,2,"162-185",2022,3094.866453,0.0529909779599785,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1541","e02831-2-18S","Amylocorticium cebennense","species","Fungi",0,2,"162-185",2022,3094.866453,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1542","e02831-2-18S","Ascomycota","phylum","Fungi",19,2,"162-185",2022,3094.866453,0.00613919866609508,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1543","e02831-2-18S","Ascomycota/Basidiomycota","phylum","Fungi",0,2,"162-185",2022,3094.866453,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1544","e02831-2-18S","Auranticordis quadriverberis","species","Imbricatea",0,2,"162-185",2022,3094.866453,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1545","e02831-2-18S","Basidiomycota","phylum","Fungi",0,2,"162-185",2022,3094.866453,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1546","e02831-2-18S","Cercozoa","phylum","Imbricatea",0,2,"162-185",2022,3094.866453,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1547","e02831-2-18S","Chaetoceros","genus","Bacillariophyceae",1966.866453,2,"162-185",2022,3094.866453,0.635525468665513,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1548","e02831-2-18S","Coscinodiscophyceae","class","Coscinodiscophyceae",0,2,"162-185",2022,3094.866453,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1549","e02831-2-18S","Curvibasidium","genus","Fungi",0,2,"162-185",2022,3094.866453,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1550","e02831-2-18S","Cyclotrichium cyclokaryon","species","Litostomatea",0,2,"162-185",2022,3094.866453,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1551","e02831-2-18S","Cyranomonas australis","species","Imbricatea",0,2,"162-185",2022,3094.866453,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1552","e02831-2-18S","Dichomitus squalens","species","Fungi",0,2,"162-185",2022,3094.866453,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1553","e02831-2-18S","Ebria tripartita","species","Ebriophyceae",0,2,"162-185",2022,3094.866453,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1554","e02831-2-18S","Esquamula lacrimiformis","species","Imbricatea",0,2,"162-185",2022,3094.866453,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1555","e02831-2-18S","Gastropoda","class","Gastropoda",0,2,"162-185",2022,3094.866453,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1556","e02831-2-18S","Mamiellaceae","family","Mamiellophyceae",0,2,"162-185",2022,3094.866453,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1557","e02831-2-18S","Mammalia","class","Mammalia",114,2,"162-185",2022,3094.866453,0.0368351919965705,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1558","e02831-2-18S","Mataza hastifera","species","Thecofilosea",0,2,"162-185",2022,3094.866453,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1559","e02831-2-18S","Pleurocybella porrigens","species","Fungi",0,2,"162-185",2022,3094.866453,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1560","e02831-2-18S","Polychaeta","class","Polychaeta",0,2,"162-185",2022,3094.866453,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1561","e02831-2-18S","Schizoporaceae","family","Fungi",0,2,"162-185",2022,3094.866453,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1562","e02831-2-18S","Strombidium biarmatum","species","Spirotrichea",184,2,"162-185",2022,3094.866453,0.0594532923453418,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1563","e02831-2-18S","Thaumatomonadida","order","Imbricatea",641,2,"162-185",2022,3094.866453,0.207117176050892,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1564","e02831-2-18S","Tintinnidium cf. primitivum","species","Spirotrichea",0,2,"162-185",2022,3094.866453,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1565","e02831-2-18S","Tremellales","order","Fungi",0,2,"162-185",2022,3094.866453,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1566","e02831-2-18S","Triparmaceae","family","Bolidophyceae",0,2,"162-185",2022,3094.866453,0,59.6709,-172.57502,"EBS",0.747632089,86.76096848,-0.5
"1567","e02832-1-18S","Actinopteri","class","Actinopteri",0,1,"94-75",2022,21002.51001,0,60.67961,-174.14472,"EBS",1.798438155,100.7966865,-0.5
"1568","e02832-1-18S","Agaricales","order","Fungi",0,1,"94-75",2022,21002.51001,0,60.67961,-174.14472,"EBS",1.798438155,100.7966865,-0.5
"1569","e02832-1-18S","Agaricomycetes","class","Fungi",209,1,"94-75",2022,21002.51001,0.00995119154331973,60.67961,-174.14472,"EBS",1.798438155,100.7966865,-0.5
"1570","e02832-1-18S","Amylocorticium cebennense","species","Fungi",0,1,"94-75",2022,21002.51001,0,60.67961,-174.14472,"EBS",1.798438155,100.7966865,-0.5
"1571","e02832-1-18S","Ascomycota","phylum","Fungi",0,1,"94-75",2022,21002.51001,0,60.67961,-174.14472,"EBS",1.798438155,100.7966865,-0.5
"1572","e02832-1-18S","Ascomycota/Basidiomycota","phylum","Fungi",0,1,"94-75",2022,21002.51001,0,60.67961,-174.14472,"EBS",1.798438155,100.7966865,-0.5
"1573","e02832-1-18S","Auranticordis quadriverberis","species","Imbricatea",0,1,"94-75",2022,21002.51001,0,60.67961,-174.14472,"EBS",1.798438155,100.7966865,-0.5
"1574","e02832-1-18S","Basidiomycota","phylum","Fungi",581,1,"94-75",2022,21002.51001,0.0276633602232955,60.67961,-174.14472,"EBS",1.798438155,100.7966865,-0.5
"1575","e02832-1-18S","Cercozoa","phylum","Imbricatea",0,1,"94-75",2022,21002.51001,0,60.67961,-174.14472,"EBS",1.798438155,100.7966865,-0.5
"1576","e02832-1-18S","Chaetoceros","genus","Bacillariophyceae",14467.51001,1,"94-75",2022,21002.51001,0.688846714183759,60.67961,-174.14472,"EBS",1.798438155,100.7966865,-0.5
"1577","e02832-1-18S","Coscinodiscophyceae","class","Coscinodiscophyceae",0,1,"94-75",2022,21002.51001,0,60.67961,-174.14472,"EBS",1.798438155,100.7966865,-0.5
"1578","e02832-1-18S","Curvibasidium","genus","Fungi",0,1,"94-75",2022,21002.51001,0,60.67961,-174.14472,"EBS",1.798438155,100.7966865,-0.5
"1579","e02832-1-18S","Cyclotrichium cyclokaryon","species","Litostomatea",0,1,"94-75",2022,21002.51001,0,60.67961,-174.14472,"EBS",1.798438155,100.7966865,-0.5
"1580","e02832-1-18S","Cyranomonas australis","species","Imbricatea",0,1,"94-75",2022,21002.51001,0,60.67961,-174.14472,"EBS",1.798438155,100.7966865,-0.5
"1581","e02832-1-18S","Dichomitus squalens","species","Fungi",793,1,"94-75",2022,21002.51001,0.0377573918366151,60.67961,-174.14472,"EBS",1.798438155,100.7966865,-0.5
"1582","e02832-1-18S","Ebria tripartita","species","Ebriophyceae",1684,1,"94-75",2022,21002.51001,0.0801808926265571,60.67961,-174.14472,"EBS",1.798438155,100.7966865,-0.5
"1583","e02832-1-18S","Esquamula lacrimiformis","species","Imbricatea",0,1,"94-75",2022,21002.51001,0,60.67961,-174.14472,"EBS",1.798438155,100.7966865,-0.5
"1584","e02832-1-18S","Gastropoda","class","Gastropoda",0,1,"94-75",2022,21002.51001,0,60.67961,-174.14472,"EBS",1.798438155,100.7966865,-0.5
"1585","e02832-1-18S","Mamiellaceae","family","Mamiellophyceae",0,1,"94-75",2022,21002.51001,0,60.67961,-174.14472,"EBS",1.798438155,100.7966865,-0.5
"1586","e02832-1-18S","Mammalia","class","Mammalia",268,1,"94-75",2022,21002.51001,0.0127603795866492,60.67961,-174.14472,"EBS",1.798438155,100.7966865,-0.5
"1587","e02832-1-18S","Mataza hastifera","species","Thecofilosea",1123,1,"94-75",2022,21002.51001,0.0534697995365936,60.67961,-174.14472,"EBS",1.798438155,100.7966865,-0.5
"1588","e02832-1-18S","Pleurocybella porrigens","species","Fungi",0,1,"94-75",2022,21002.51001,0,60.67961,-174.14472,"EBS",1.798438155,100.7966865,-0.5
"1589","e02832-1-18S","Polychaeta","class","Polychaeta",0,1,"94-75",2022,21002.51001,0,60.67961,-174.14472,"EBS",1.798438155,100.7966865,-0.5
"1590","e02832-1-18S","Schizoporaceae","family","Fungi",0,1,"94-75",2022,21002.51001,0,60.67961,-174.14472,"EBS",1.798438155,100.7966865,-0.5
"1591","e02832-1-18S","Strombidium biarmatum","species","Spirotrichea",457,1,"94-75",2022,21002.51001,0.0217593039966369,60.67961,-174.14472,"EBS",1.798438155,100.7966865,-0.5
"1592","e02832-1-18S","Thaumatomonadida","order","Imbricatea",1420,1,"94-75",2022,21002.51001,0.0676109664665743,60.67961,-174.14472,"EBS",1.798438155,100.7966865,-0.5
"1593","e02832-1-18S","Tintinnidium cf. primitivum","species","Spirotrichea",0,1,"94-75",2022,21002.51001,0,60.67961,-174.14472,"EBS",1.798438155,100.7966865,-0.5
"1594","e02832-1-18S","Tremellales","order","Fungi",0,1,"94-75",2022,21002.51001,0,60.67961,-174.14472,"EBS",1.798438155,100.7966865,-0.5
"1595","e02832-1-18S","Triparmaceae","family","Bolidophyceae",0,1,"94-75",2022,21002.51001,0,60.67961,-174.14472,"EBS",1.798438155,100.7966865,-0.5
"1596","e02832-2-18S","Actinopteri","class","Actinopteri",0,2,"94-75",2022,12758.68615,0,60.67961,-174.14472,"EBS",1.798438155,100.7966865,-0.5
"1597","e02832-2-18S","Agaricales","order","Fungi",0,2,"94-75",2022,12758.68615,0,60.67961,-174.14472,"EBS",1.798438155,100.7966865,-0.5
"1598","e02832-2-18S","Agaricomycetes","class","Fungi",0,2,"94-75",2022,12758.68615,0,60.67961,-174.14472,"EBS",1.798438155,100.7966865,-0.5
"1599","e02832-2-18S","Amylocorticium cebennense","species","Fungi",0,2,"94-75",2022,12758.68615,0,60.67961,-174.14472,"EBS",1.798438155,100.7966865,-0.5
"1600","e02832-2-18S","Ascomycota","phylum","Fungi",0,2,"94-75",2022,12758.68615,0,60.67961,-174.14472,"EBS",1.798438155,100.7966865,-0.5
"1601","e02832-2-18S","Ascomycota/Basidiomycota","phylum","Fungi",0,2,"94-75",2022,12758.68615,0,60.67961,-174.14472,"EBS",1.798438155,100.7966865,-0.5
"1602","e02832-2-18S","Auranticordis quadriverberis","species","Imbricatea",25,2,"94-75",2022,12758.68615,0.00195944940616005,60.67961,-174.14472,"EBS",1.798438155,100.7966865,-0.5
"1603","e02832-2-18S","Basidiomycota","phylum","Fungi",185,2,"94-75",2022,12758.68615,0.0144999256055844,60.67961,-174.14472,"EBS",1.798438155,100.7966865,-0.5
"1604","e02832-2-18S","Cercozoa","phylum","Imbricatea",0,2,"94-75",2022,12758.68615,0,60.67961,-174.14472,"EBS",1.798438155,100.7966865,-0.5
"1605","e02832-2-18S","Chaetoceros","genus","Bacillariophyceae",11990.68615,2,"94-75",2022,12758.68615,0.939805714242763,60.67961,-174.14472,"EBS",1.798438155,100.7966865,-0.5
"1606","e02832-2-18S","Coscinodiscophyceae","class","Coscinodiscophyceae",0,2,"94-75",2022,12758.68615,0,60.67961,-174.14472,"EBS",1.798438155,100.7966865,-0.5
"1607","e02832-2-18S","Curvibasidium","genus","Fungi",0,2,"94-75",2022,12758.68615,0,60.67961,-174.14472,"EBS",1.798438155,100.7966865,-0.5
"1608","e02832-2-18S","Cyclotrichium cyclokaryon","species","Litostomatea",0,2,"94-75",2022,12758.68615,0,60.67961,-174.14472,"EBS",1.798438155,100.7966865,-0.5
"1609","e02832-2-18S","Cyranomonas australis","species","Imbricatea",0,2,"94-75",2022,12758.68615,0,60.67961,-174.14472,"EBS",1.798438155,100.7966865,-0.5
"1610","e02832-2-18S","Dichomitus squalens","species","Fungi",228,2,"94-75",2022,12758.68615,0.0178701785841797,60.67961,-174.14472,"EBS",1.798438155,100.7966865,-0.5
"1611","e02832-2-18S","Ebria tripartita","species","Ebriophyceae",278,2,"94-75",2022,12758.68615,0.0217890773964998,60.67961,-174.14472,"EBS",1.798438155,100.7966865,-0.5
"1612","e02832-2-18S","Esquamula lacrimiformis","species","Imbricatea",0,2,"94-75",2022,12758.68615,0,60.67961,-174.14472,"EBS",1.798438155,100.7966865,-0.5
"1613","e02832-2-18S","Gastropoda","class","Gastropoda",0,2,"94-75",2022,12758.68615,0,60.67961,-174.14472,"EBS",1.798438155,100.7966865,-0.5
